id_cliente;contato;tipo;origem;cpf;whatsapp_valido;atualizado_em
C0000436;cliente436_0@exemplo.com;email;enriquecimento;10000043680;0;2026-07-19
C0000437;11990465362;telefone;bureau;;1;2026-07-21
C0000437;(11) 92794-8365;telefone;cadastro;;1;2026-07-21
C0000437;(11) 91027-4812;telefone;bureau;10000043761;1;2026-07-21
C0000438;11926564560;telefone;bureau;;1;2026-07-16
C0000438;cliente438_0@exemplo.com;email;enriquecimento;;1;2026-07-16
C0000439;11912655050;telefone;cadastro;;1;2026-07-21
C0000439;11958025924;telefone;bureau;10000043923;0;2026-07-21
C0000439;cliente439_0@exemplo.com;email;enriquecimento;;0;2026-07-21
C0000439;cliente439_1@exemplo.com;email;enriquecimento;;0;2026-07-21
C0000440;11924890990;telefone;cadastro;;1;2026-07-12
C0000440;11976305077;telefone;enriquecimento;10000044067;1;2026-07-12
C0000441;11980206603;telefone;enriquecimento;10000044148;1;2026-07-22
C0000441;cliente441_0@exemplo.com;email;enriquecimento;10000044148;0;2026-07-22
C0000442;11996029038;telefone;cadastro;;0;2026-07-12
C0000442;(11) 95335-2227;telefone;cadastro;10000044229;0;2026-07-12
C0000442;11946780435;telefone;bureau;10000044229;1;2026-07-12
C0000442;(11) 97651-4912;telefone;enriquecimento;;1;2026-07-12
C0000443;(11) 94028-3277;telefone;bureau;10000044300;0;2026-07-21
C0000443;(11) 96688-4191;telefone;enriquecimento;;0;2026-07-21
C0000444;(11) 94317-2390;telefone;bureau;10000044490;1;2026-07-15
C0000444;(11) 95574-1665;telefone;cadastro;10000044490;0;2026-07-15
C0000444;(11) 97974-9603;telefone;bureau;;0;2026-07-15
C0000444;cliente444_0@exemplo.com;email;enriquecimento;10000044490;0;2026-07-15
C0000444;cliente444_1@exemplo.com;email;enriquecimento;;1;2026-07-15
C0000445;(11) 96931-3284;telefone;bureau;10000044571;1;2026-07-18
C0000445;cliente445_0@exemplo.com;email;bureau;10000044571;0;2026-07-18
C0000445;cliente445_1@exemplo.com;email;cadastro;10000044571;1;2026-07-18
C0000446;11998546660;telefone;bureau;10000044652;1;2026-07-14
C0000446;11972305089;telefone;cadastro;10000044652;0;2026-07-14
C0000446;cliente446_0@exemplo.com;email;cadastro;;0;2026-07-14
C0000446;cliente446_1@exemplo.com;email;cadastro;10000044652;0;2026-07-14
C0000447;(11) 98693-5230;telefone;bureau;10000044733;1;2026-07-18
C0000447;cliente447_0@exemplo.com;email;cadastro;;0;2026-07-18
C0000447;cliente447_1@exemplo.com;email;enriquecimento;;1;2026-07-18
C0000448;(11) 95176-6978;telefone;cadastro;;0;2026-07-24
C0000448;(11) 92954-5414;telefone;bureau;10000044814;1;2026-07-24
C0000448;(11) 95602-3301;telefone;cadastro;10000044814;0;2026-07-24
C0000448;(11) 91108-4726;telefone;cadastro;10000044814;0;2026-07-24
C0000449;11919180999;telefone;cadastro;;1;2026-07-17
C0000449;11999638670;telefone;cadastro;;0;2026-07-17
C0000449;cliente449_0@exemplo.com;email;enriquecimento;;0;2026-07-17
C0000450;(11) 91566-2934;telefone;bureau;10000045039;0;2026-07-13
C0000450;(11) 99573-3862;telefone;enriquecimento;10000045039;0;2026-07-13
C0000450;11993741127;telefone;bureau;;1;2026-07-13
C0000450;11954495204;telefone;cadastro;10000045039;1;2026-07-13
C0000450;cliente450_0@exemplo.com;email;cadastro;;0;2026-07-13
C0000451;(11) 91589-2805;telefone;bureau;;0;2026-07-20
C0000451;(11) 94813-1375;telefone;bureau;;1;2026-07-20
C0000451;cliente451_0@exemplo.com;email;bureau;;0;2026-07-20
C0000452;11928420515;telefone;bureau;;0;2026-07-21
C0000453;(11) 91877-4822;telefone;bureau;10000045381;0;2026-07-19
C0000453;11927554964;telefone;enriquecimento;;1;2026-07-19
C0000453;(11) 96076-0544;telefone;cadastro;10000045381;1;2026-07-19
C0000453;(11) 96765-1904;telefone;enriquecimento;10000045381;1;2026-07-19
C0000454;11978218774;telefone;enriquecimento;10000045462;0;2026-07-23
C0000454;11938083391;telefone;enriquecimento;10000045462;1;2026-07-23
C0000454;11999053757;telefone;enriquecimento;;1;2026-07-23
C0000454;cliente454_0@exemplo.com;email;cadastro;;0;2026-07-23
C0000455;11973586743;telefone;cadastro;10000045543;1;2026-07-23
C0000455;11988380820;telefone;cadastro;10000045543;0;2026-07-23
C0000455;11937246265;telefone;cadastro;10000045543;1;2026-07-23
C0000455;11939339153;telefone;enriquecimento;10000045543;1;2026-07-23
C0000455;cliente455_0@exemplo.com;email;cadastro;;0;2026-07-23
C0000456;(11) 97244-5215;telefone;bureau;10000045624;1;2026-07-12
C0000456;11955147351;telefone;cadastro;;1;2026-07-12
C0000456;(11) 96488-8712;telefone;cadastro;10000045624;1;2026-07-12
C0000456;cliente456_0@exemplo.com;email;enriquecimento;10000045624;1;2026-07-12
C0000457;11923208247;telefone;cadastro;10000045705;1;2026-07-20
C0000457;cliente457_0@exemplo.com;email;bureau;10000045705;0;2026-07-20
C0000458;11928503943;telefone;enriquecimento;10000045896;0;2026-07-21
C0000458;(11) 98289-7088;telefone;cadastro;10000045896;1;2026-07-21
C0000458;(11) 95019-4740;telefone;bureau;;1;2026-07-21
C0000458;cliente458_0@exemplo.com;email;bureau;10000045896;0;2026-07-21
C0000459;11940545068;telefone;enriquecimento;10000045977;0;2026-07-20
C0000459;(11) 97367-8024;telefone;cadastro;;1;2026-07-20
C0000459;cliente459_0@exemplo.com;email;bureau;;0;2026-07-20
C0000459;cliente459_1@exemplo.com;email;enriquecimento;;1;2026-07-20
C0000460;11960291405;telefone;bureau;10000046000;0;2026-07-14
C0000460;(11) 92722-6260;telefone;bureau;10000046000;0;2026-07-14
C0000460;cliente460_0@exemplo.com;email;bureau;;1;2026-07-14
C0000461;(11) 98617-8952;telefone;cadastro;;0;2026-07-22
C0000461;(11) 92867-4348;telefone;enriquecimento;;0;2026-07-22
C0000461;11954325475;telefone;bureau;10000046191;1;2026-07-22
C0000461;cliente461_0@exemplo.com;email;cadastro;10000046191;0;2026-07-22
C0000461;cliente461_1@exemplo.com;email;bureau;;1;2026-07-22
C0000462;11922514663;telefone;bureau;;1;2026-07-15
C0000462;11933841913;telefone;cadastro;10000046272;0;2026-07-15
C0000462;(11) 97558-0570;telefone;cadastro;;1;2026-07-15
C0000462;(11) 93670-9158;telefone;cadastro;10000046272;0;2026-07-15
C0000462;cliente462_0@exemplo.com;email;bureau;10000046272;0;2026-07-15
C0000463;(11) 92733-2564;telefone;enriquecimento;10000046353;1;2026-07-12
C0000463;(11) 97418-9781;telefone;bureau;10000046353;1;2026-07-12
C0000463;(11) 93771-3235;telefone;bureau;10000046353;1;2026-07-12
C0000463;(11) 96800-8992;telefone;enriquecimento;10000046353;1;2026-07-12
C0000464;11969825080;telefone;enriquecimento;10000046434;1;2026-07-18
C0000465;11956544270;telefone;cadastro;;0;2026-07-23
C0000465;(11) 94992-2892;telefone;cadastro;10000046515;1;2026-07-23
C0000465;11933505052;telefone;bureau;10000046515;1;2026-07-23
C0000465;cliente465_0@exemplo.com;email;enriquecimento;10000046515;0;2026-07-23
C0000465;cliente465_1@exemplo.com;email;enriquecimento;;0;2026-07-23
C0000466;(11) 99947-7179;telefone;bureau;10000046604;0;2026-07-13
C0000466;11939159454;telefone;cadastro;10000046604;0;2026-07-13
C0000466;cliente466_0@exemplo.com;email;cadastro;10000046604;0;2026-07-13
C0000467;(11) 97792-2837;telefone;bureau;10000046787;1;2026-07-12
C0000467;11995747226;telefone;enriquecimento;10000046787;0;2026-07-12
C0000467;(11) 97199-5701;telefone;bureau;10000046787;0;2026-07-12
C0000467;11936092407;telefone;cadastro;10000046787;1;2026-07-12
C0000468;11928824809;telefone;bureau;;1;2026-07-18
C0000468;(11) 93165-8249;telefone;enriquecimento;;1;2026-07-18
C0000469;11969144114;telefone;enriquecimento;10000046949;1;2026-07-16
C0000470;(11) 96959-0884;telefone;cadastro;;0;2026-07-21
C0000471;(11) 95524-7029;telefone;bureau;10000047163;0;2026-07-21
C0000471;cliente471_0@exemplo.com;email;cadastro;10000047163;0;2026-07-21
C0000471;cliente471_1@exemplo.com;email;cadastro;10000047163;0;2026-07-21
C0000472;11953309319;telefone;enriquecimento;;1;2026-07-23
C0000473;(11) 91160-8113;telefone;enriquecimento;;1;2026-07-24
C0000473;cliente473_0@exemplo.com;email;enriquecimento;10000047325;0;2026-07-24
C0000474;(11) 92366-5188;telefone;enriquecimento;10000047406;0;2026-07-22
C0000474;(11) 98639-7410;telefone;bureau;10000047406;0;2026-07-22
C0000474;(11) 99051-2805;telefone;cadastro;;0;2026-07-22
C0000474;(11) 96215-2370;telefone;bureau;;0;2026-07-22
C0000474;cliente474_0@exemplo.com;email;enriquecimento;10000047406;1;2026-07-22
C0000474;cliente474_1@exemplo.com;email;cadastro;;0;2026-07-22
C0000475;11977567894;telefone;cadastro;10000047597;0;2026-07-17
C0000475;11941219836;telefone;enriquecimento;10000047597;1;2026-07-17
C0000475;11926650536;telefone;bureau;10000047597;1;2026-07-17
C0000475;(11) 94268-8154;telefone;cadastro;;1;2026-07-17
C0000475;cliente475_0@exemplo.com;email;cadastro;;0;2026-07-17
C0000476;11928021013;telefone;bureau;10000047678;0;2026-07-19
C0000476;11915316025;telefone;bureau;10000047678;0;2026-07-19
C0000476;(11) 99697-9318;telefone;enriquecimento;;0;2026-07-19
C0000476;11913180065;telefone;enriquecimento;10000047678;0;2026-07-19
C0000476;cliente476_0@exemplo.com;email;cadastro;10000047678;0;2026-07-19
C0000477;(11) 96937-2673;telefone;bureau;10000047759;1;2026-07-12
C0000477;(11) 97598-7111;telefone;enriquecimento;10000047759;1;2026-07-12
C0000477;(11) 93583-2275;telefone;bureau;10000047759;0;2026-07-12
C0000477;(11) 93740-9946;telefone;cadastro;10000047759;1;2026-07-12
C0000477;cliente477_0@exemplo.com;email;bureau;10000047759;0;2026-07-12
C0000477;cliente477_1@exemplo.com;email;cadastro;10000047759;0;2026-07-12
C0000478;11948299416;telefone;cadastro;10000047830;0;2026-07-12
C0000478;11937031585;telefone;enriquecimento;;1;2026-07-12
C0000478;cliente478_0@exemplo.com;email;bureau;10000047830;0;2026-07-12
C0000479;11974693042;telefone;enriquecimento;10000047910;1;2026-07-20
C0000479;11921171324;telefone;cadastro;10000047910;0;2026-07-20
C0000479;cliente479_0@exemplo.com;email;bureau;10000047910;1;2026-07-20
C0000479;cliente479_1@exemplo.com;email;enriquecimento;10000047910;0;2026-07-20
C0000480;11936268523;telefone;cadastro;10000048054;1;2026-07-18
C0000480;(11) 91172-2586;telefone;cadastro;10000048054;0;2026-07-18
C0000480;(11) 96023-2033;telefone;cadastro;;0;2026-07-18
C0000480;cliente480_0@exemplo.com;email;enriquecimento;10000048054;1;2026-07-18
C0000481;(11) 93606-8867;telefone;bureau;;0;2026-07-19
C0000481;cliente481_0@exemplo.com;email;bureau;10000048135;0;2026-07-19
C0000482;11943123836;telefone;bureau;10000048216;1;2026-07-19
C0000482;(11) 95850-8204;telefone;enriquecimento;;0;2026-07-19
C0000482;(11) 99934-5471;telefone;cadastro;10000048216;1;2026-07-19
C0000482;11971132251;telefone;bureau;;1;2026-07-19
C0000483;(11) 97959-6863;telefone;cadastro;;0;2026-07-14
C0000483;11966766698;telefone;enriquecimento;10000048305;0;2026-07-14
C0000483;11950563223;telefone;enriquecimento;10000048305;1;2026-07-14
C0000483;11961377017;telefone;bureau;;0;2026-07-14
C0000483;cliente483_0@exemplo.com;email;bureau;10000048305;0;2026-07-14
C0000483;cliente483_1@exemplo.com;email;bureau;10000048305;0;2026-07-14
C0000484;(11) 97599-7979;telefone;cadastro;10000048488;1;2026-07-21
C0000484;(11) 91937-3966;telefone;enriquecimento;10000048488;1;2026-07-21
C0000484;(11) 96594-7629;telefone;cadastro;10000048488;0;2026-07-21
C0000485;(11) 93452-5524;telefone;enriquecimento;10000048569;0;2026-07-12
C0000485;(11) 93575-4346;telefone;enriquecimento;10000048569;0;2026-07-12
C0000485;cliente485_0@exemplo.com;email;bureau;10000048569;0;2026-07-12
C0000486;(11) 97414-2265;telefone;enriquecimento;10000048640;1;2026-07-22
C0000487;11960421010;telefone;enriquecimento;10000048720;1;2026-07-17
C0000487;(11) 94567-9876;telefone;enriquecimento;10000048720;1;2026-07-17
C0000487;cliente487_0@exemplo.com;email;cadastro;;0;2026-07-17
C0000488;11957785434;telefone;enriquecimento;10000048801;0;2026-07-21
C0000488;(11) 92344-5578;telefone;enriquecimento;10000048801;0;2026-07-21
C0000488;11963929804;telefone;enriquecimento;10000048801;0;2026-07-21
C0000488;11928637880;telefone;enriquecimento;;0;2026-07-21
C0000488;cliente488_0@exemplo.com;email;bureau;10000048801;1;2026-07-21
C0000488;cliente488_1@exemplo.com;email;cadastro;;1;2026-07-21
C0000489;(11) 91223-2081;telefone;enriquecimento;10000048992;0;2026-07-17
C0000489;(11) 95369-1252;telefone;bureau;10000048992;1;2026-07-17
C0000490;(11) 92348-2938;telefone;bureau;10000049026;1;2026-07-16
C0000490;11936182785;telefone;bureau;10000049026;0;2026-07-16
C0000490;(11) 98675-8128;telefone;enriquecimento;10000049026;0;2026-07-16
C0000490;11914260842;telefone;enriquecimento;10000049026;0;2026-07-16
C0000490;cliente490_0@exemplo.com;email;bureau;;0;2026-07-16
C0000491;11998549488;telefone;enriquecimento;10000049107;1;2026-07-17
C0000491;(11) 92415-5900;telefone;bureau;10000049107;0;2026-07-17
C0000492;(11) 92213-8886;telefone;cadastro;10000049298;1;2026-07-19
C0000492;cliente492_0@exemplo.com;email;enriquecimento;10000049298;0;2026-07-19
C0000493;11941322048;telefone;enriquecimento;;1;2026-07-16
C0000493;11921768256;telefone;cadastro;10000049379;1;2026-07-16
C0000493;(11) 98948-3803;telefone;bureau;;0;2026-07-16
C0000493;11925583513;telefone;cadastro;10000049379;1;2026-07-16
C0000494;(11) 95290-1755;telefone;bureau;10000049450;0;2026-07-14
C0000494;11926952687;telefone;cadastro;;0;2026-07-14
C0000494;(11) 93981-5335;telefone;bureau;;1;2026-07-14
C0000494;11971821057;telefone;bureau;10000049450;0;2026-07-14
C0000494;cliente494_0@exemplo.com;email;enriquecimento;;0;2026-07-14
C0000495;(11) 97742-8032;telefone;cadastro;10000049530;0;2026-07-23
C0000496;11930495346;telefone;enriquecimento;;1;2026-07-24
C0000496;11940208616;telefone;bureau;10000049611;0;2026-07-24
C0000496;11934027688;telefone;bureau;10000049611;0;2026-07-24
C0000496;(11) 96258-7561;telefone;enriquecimento;10000049611;0;2026-07-24
C0000497;11947898265;telefone;cadastro;10000049700;1;2026-07-18
C0000497;(11) 98355-2661;telefone;enriquecimento;;1;2026-07-18
C0000497;11987897778;telefone;enriquecimento;10000049700;0;2026-07-18
C0000497;(11) 91726-4306;telefone;cadastro;10000049700;0;2026-07-18
C0000497;cliente497_0@exemplo.com;email;cadastro;10000049700;0;2026-07-18
C0000498;11958617120;telefone;bureau;;1;2026-07-17
C0000498;(11) 98726-6743;telefone;enriquecimento;;1;2026-07-17
C0000499;(11) 92575-0026;telefone;enriquecimento;;0;2026-07-17
C0000499;11997254650;telefone;bureau;10000049964;1;2026-07-17
C0000499;(11) 92994-0502;telefone;cadastro;;1;2026-07-17
C0000499;11914562440;telefone;enriquecimento;;0;2026-07-17
C0000499;cliente499_0@exemplo.com;email;bureau;;0;2026-07-17
C0000500;(11) 99728-3256;telefone;cadastro;;0;2026-09-17
C0000500;11969742764;telefone;cadastro;10000050032;1;2026-09-17
C0000500;(11) 92109-1349;telefone;cadastro;;0;2026-09-17
C0000500;(11) 97841-7285;telefone;enriquecimento;10000050032;1;2026-09-17
C0000500;cliente500_0@exemplo.com;email;bureau;10000050032;1;2026-09-17
C0000500;cliente500_1@exemplo.com;email;enriquecimento;10000050032;0;2026-09-17
C0000501;(11) 98214-3514;telefone;cadastro;;1;2026-09-17
C0000501;11912650315;telefone;bureau;10000050113;0;2026-09-17
C0000501;cliente501_0@exemplo.com;email;bureau;10000050113;0;2026-09-17
C0000501;cliente501_1@exemplo.com;email;bureau;10000050113;1;2026-09-17
C0000502;11910714575;telefone;enriquecimento;10000050202;1;2026-09-17
C0000502;cliente502_0@exemplo.com;email;bureau;;0;2026-09-17
C0000503;(11) 98307-1775;telefone;bureau;10000050385;1;2026-09-17
C0000503;cliente503_0@exemplo.com;email;bureau;10000050385;0;2026-09-17
C0000503;cliente503_1@exemplo.com;email;bureau;10000050385;0;2026-09-17
C0000504;(11) 99135-9046;telefone;enriquecimento;10000050466;1;2026-09-17
C0000504;11923288780;telefone;cadastro;;1;2026-09-17
C0000504;(11) 91600-4304;telefone;bureau;10000050466;1;2026-09-17
C0000504;cliente504_0@exemplo.com;email;bureau;10000050466;0;2026-09-17
C0000505;11944987131;telefone;cadastro;;0;2026-09-17
C0000505;11963695060;telefone;bureau;;1;2026-09-17
C0000505;11967088619;telefone;bureau;10000050547;1;2026-09-17
C0000505;11929225877;telefone;enriquecimento;10000050547;1;2026-09-17
C0000505;cliente505_0@exemplo.com;email;bureau;;1;2026-09-17
C0000505;cliente505_1@exemplo.com;email;bureau;10000050547;1;2026-09-17
C0000506;(11) 96086-0721;telefone;bureau;;0;2026-09-17
C0000506;(11) 92040-5175;telefone;cadastro;10000050628;1;2026-09-17
C0000506;cliente506_0@exemplo.com;email;enriquecimento;10000050628;0;2026-09-17
C0000506;cliente506_1@exemplo.com;email;bureau;10000050628;0;2026-09-17
C0000507;11960621018;telefone;bureau;;0;2026-09-17
C0000507;11939826611;telefone;enriquecimento;;0;2026-09-17
C0000508;(11) 92329-6433;telefone;bureau;;1;2026-09-17
C0000508;(11) 96228-6305;telefone;enriquecimento;;0;2026-09-17
C0000508;(11) 98136-1168;telefone;enriquecimento;;1;2026-09-17
C0000508;cliente508_0@exemplo.com;email;cadastro;10000050890;0;2026-09-17
C0000509;11995791097;telefone;bureau;10000050970;0;2026-09-17
C0000509;11943435196;telefone;bureau;10000050970;1;2026-09-17
C0000509;(11) 97144-3076;telefone;enriquecimento;;1;2026-09-17
C0000509;cliente509_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000510;11951025192;telefone;bureau;10000051004;1;2026-09-17
C0000510;(11) 95197-4837;telefone;bureau;10000051004;0;2026-09-17
C0000510;11920293588;telefone;bureau;10000051004;0;2026-09-17
C0000511;11974378331;telefone;bureau;;0;2026-09-17
C0000511;11981458772;telefone;cadastro;10000051195;0;2026-09-17
C0000511;(11) 96442-1457;telefone;bureau;10000051195;1;2026-09-17
C0000511;11910978481;telefone;enriquecimento;10000051195;1;2026-09-17
C0000511;cliente511_0@exemplo.com;email;cadastro;10000051195;1;2026-09-17
C0000511;cliente511_1@exemplo.com;email;enriquecimento;;0;2026-09-17
C0000512;(11) 98026-5183;telefone;bureau;10000051276;1;2026-09-17
C0000512;(11) 95926-4742;telefone;enriquecimento;10000051276;1;2026-09-17
C0000512;11916832563;telefone;enriquecimento;10000051276;1;2026-09-17
C0000512;11960101289;telefone;bureau;10000051276;1;2026-09-17
C0000512;cliente512_0@exemplo.com;email;enriquecimento;10000051276;0;2026-09-17
C0000512;cliente512_1@exemplo.com;email;cadastro;10000051276;0;2026-09-17
C0000513;11996298460;telefone;enriquecimento;;0;2026-09-17
C0000513;11972150455;telefone;bureau;10000051357;0;2026-09-17
C0000513;11917717080;telefone;bureau;10000051357;0;2026-09-17
C0000513;(11) 99261-5071;telefone;enriquecimento;10000051357;1;2026-09-17
C0000514;11965125778;telefone;bureau;10000051438;1;2026-09-17
C0000514;cliente514_0@exemplo.com;email;cadastro;10000051438;0;2026-09-17
C0000515;(11) 99808-4362;telefone;enriquecimento;;1;2026-09-17
C0000515;(11) 95747-7880;telefone;cadastro;10000051519;1;2026-09-17
C0000515;(11) 91077-9834;telefone;enriquecimento;10000051519;0;2026-09-17
C0000516;(11) 99928-7389;telefone;bureau;10000051608;0;2026-09-17
C0000516;11975641573;telefone;cadastro;;0;2026-09-17
C0000516;cliente516_0@exemplo.com;email;cadastro;10000051608;0;2026-09-17
C0000516;cliente516_1@exemplo.com;email;bureau;;1;2026-09-17
C0000517;11930876492;telefone;cadastro;10000051780;1;2026-09-17
C0000518;(11) 97522-0319;telefone;bureau;10000051861;1;2026-09-17
C0000518;11992894635;telefone;enriquecimento;;1;2026-09-17
C0000518;11943482865;telefone;bureau;10000051861;1;2026-09-17
C0000518;11925437721;telefone;cadastro;10000051861;0;2026-09-17
C0000519;(11) 94078-7425;telefone;cadastro;10000051942;0;2026-09-17
C0000519;(11) 96385-9314;telefone;enriquecimento;;0;2026-09-17
C0000520;11974316496;telefone;bureau;10000052086;1;2026-09-17
C0000520;(11) 91693-3082;telefone;bureau;10000052086;1;2026-09-17
C0000520;cliente520_0@exemplo.com;email;cadastro;10000052086;0;2026-09-17
C0000521;11947602351;telefone;cadastro;10000052167;0;2026-09-17
C0000521;(11) 93480-8805;telefone;cadastro;10000052167;1;2026-09-17
C0000521;(11) 97593-9337;telefone;enriquecimento;;1;2026-09-17
C0000522;11938190192;telefone;bureau;;1;2026-09-17
C0000522;(11) 92427-6138;telefone;enriquecimento;10000052248;1;2026-09-17
C0000522;(11) 99077-6943;telefone;bureau;10000052248;1;2026-09-17
C0000522;cliente522_0@exemplo.com;email;bureau;10000052248;0;2026-09-17
C0000522;cliente522_1@exemplo.com;email;bureau;10000052248;1;2026-09-17
C0000523;(11) 91588-0227;telefone;cadastro;10000052329;0;2026-09-17
C0000523;11966131539;telefone;enriquecimento;10000052329;1;2026-09-17
C0000523;cliente523_0@exemplo.com;email;cadastro;;0;2026-09-17
C0000523;cliente523_1@exemplo.com;email;cadastro;;0;2026-09-17
C0000524;11927305260;telefone;bureau;;1;2026-09-17
C0000524;cliente524_0@exemplo.com;email;bureau;10000052400;0;2026-09-17
C0000524;cliente524_1@exemplo.com;email;cadastro;;0;2026-09-17
C0000525;(11) 98549-7282;telefone;enriquecimento;10000052590;1;2026-09-17
C0000525;11946439333;telefone;bureau;10000052590;1;2026-09-17
C0000525;(11) 98675-8847;telefone;enriquecimento;10000052590;0;2026-09-17
C0000525;(11) 97882-6270;telefone;bureau;;1;2026-09-17
C0000525;cliente525_0@exemplo.com;email;cadastro;10000052590;0;2026-09-17
C0000525;cliente525_1@exemplo.com;email;cadastro;;0;2026-09-17
C0000526;11947279846;telefone;enriquecimento;10000052671;0;2026-09-17
C0000526;(11) 94629-7151;telefone;bureau;;1;2026-09-17
C0000526;11943421297;telefone;cadastro;10000052671;1;2026-09-17
C0000527;(11) 99207-1729;telefone;enriquecimento;10000052752;0;2026-09-17
C0000527;11994014298;telefone;bureau;10000052752;0;2026-09-17
C0000527;11957712141;telefone;enriquecimento;10000052752;0;2026-09-17
C0000528;(11) 94454-0283;telefone;bureau;10000052833;0;2026-09-17
C0000528;11983937567;telefone;bureau;10000052833;1;2026-09-17
C0000528;(11) 95352-1847;telefone;cadastro;10000052833;1;2026-09-17
C0000528;11963078200;telefone;bureau;10000052833;1;2026-09-17
C0000528;cliente528_0@exemplo.com;email;bureau;10000052833;0;2026-09-17
C0000528;cliente528_1@exemplo.com;email;cadastro;10000052833;0;2026-09-17
C0000529;11951629000;telefone;enriquecimento;10000052914;1;2026-09-17
C0000529;11933855089;telefone;enriquecimento;10000052914;0;2026-09-17
C0000530;11990972685;telefone;bureau;10000053058;1;2026-09-17
C0000530;11961538339;telefone;bureau;10000053058;0;2026-09-17
C0000530;cliente530_0@exemplo.com;email;enriquecimento;10000053058;0;2026-09-17
C0000530;cliente530_1@exemplo.com;email;cadastro;10000053058;0;2026-09-17
C0000531;(11) 92140-3835;telefone;cadastro;10000053139;1;2026-09-17
C0000531;cliente531_0@exemplo.com;email;bureau;10000053139;0;2026-09-17
C0000532;(11) 91284-6476;telefone;enriquecimento;10000053210;0;2026-09-17
C0000532;11923799637;telefone;enriquecimento;;1;2026-09-17
C0000532;(11) 96573-8565;telefone;bureau;10000053210;1;2026-09-17
C0000533;(11) 94013-4894;telefone;bureau;10000053309;0;2026-09-17
C0000533;cliente533_0@exemplo.com;email;bureau;;0;2026-09-17
C0000534;11990478491;telefone;cadastro;;1;2026-09-17
C0000534;11999559917;telefone;enriquecimento;10000053481;1;2026-09-17
C0000534;cliente534_0@exemplo.com;email;bureau;;0;2026-09-17
C0000534;cliente534_1@exemplo.com;email;cadastro;10000053481;0;2026-09-17
C0000535;11998027250;telefone;enriquecimento;10000053562;1;2026-09-17
C0000536;(11) 92711-7558;telefone;enriquecimento;10000053643;1;2026-09-17
C0000536;(11) 95285-7838;telefone;bureau;10000053643;1;2026-09-17
C0000536;(11) 97459-7455;telefone;cadastro;10000053643;1;2026-09-17
C0000536;cliente536_0@exemplo.com;email;enriquecimento;10000053643;1;2026-09-17
C0000536;cliente536_1@exemplo.com;email;cadastro;;0;2026-09-17
C0000537;(11) 98072-5487;telefone;enriquecimento;10000053724;0;2026-09-17
C0000537;11939438509;telefone;bureau;10000053724;1;2026-09-17
C0000538;11958433612;telefone;cadastro;;0;2026-09-17
C0000539;11925735123;telefone;cadastro;;0;2026-09-17
C0000539;(11) 92920-3413;telefone;bureau;10000053996;1;2026-09-17
C0000539;cliente539_0@exemplo.com;email;bureau;10000053996;0;2026-09-17
C0000540;11920343529;telefone;cadastro;10000054020;1;2026-09-17
C0000540;11965900995;telefone;bureau;10000054020;1;2026-09-17
C0000540;11928805567;telefone;enriquecimento;;0;2026-09-17
C0000540;cliente540_0@exemplo.com;email;enriquecimento;10000054020;0;2026-09-17
C0000541;(11) 97755-1168;telefone;cadastro;10000054100;1;2026-09-17
C0000541;cliente541_0@exemplo.com;email;enriquecimento;;0;2026-09-17
C0000542;(11) 94648-4083;telefone;bureau;10000054291;0;2026-09-17
C0000542;(11) 97999-4685;telefone;cadastro;10000054291;0;2026-09-17
C0000542;cliente542_0@exemplo.com;email;enriquecimento;10000054291;1;2026-09-17
C0000542;cliente542_1@exemplo.com;email;bureau;10000054291;0;2026-09-17
C0000543;11961065827;telefone;enriquecimento;;0;2026-09-17
C0000543;(11) 99679-1517;telefone;enriquecimento;10000054372;1;2026-09-17
C0000543;11924012339;telefone;enriquecimento;10000054372;0;2026-09-17
C0000543;(11) 95502-6244;telefone;enriquecimento;;1;2026-09-17
C0000543;cliente543_0@exemplo.com;email;cadastro;10000054372;1;2026-09-17
C0000544;11986520583;telefone;enriquecimento;10000054453;1;2026-09-17
C0000544;cliente544_0@exemplo.com;email;enriquecimento;10000054453;0;2026-09-17
C0000544;cliente544_1@exemplo.com;email;cadastro;10000054453;0;2026-09-17
C0000545;11957759672;telefone;bureau;10000054534;0;2026-09-17
C0000545;11923070100;telefone;cadastro;10000054534;1;2026-09-17
C0000545;cliente545_0@exemplo.com;email;cadastro;10000054534;1;2026-09-17
C0000545;cliente545_1@exemplo.com;email;cadastro;10000054534;0;2026-09-17
C0000546;11920570029;telefone;cadastro;10000054615;1;2026-09-17
C0000546;11941080809;telefone;cadastro;10000054615;0;2026-09-17
C0000546;cliente546_0@exemplo.com;email;enriquecimento;;1;2026-09-17
C0000546;cliente546_1@exemplo.com;email;enriquecimento;10000054615;0;2026-09-17
C0000547;(11) 95550-2589;telefone;enriquecimento;10000054704;1;2026-09-17
C0000547;(11) 99368-0829;telefone;enriquecimento;10000054704;1;2026-09-17
C0000547;(11) 96202-7391;telefone;bureau;10000054704;1;2026-09-17
C0000547;cliente547_0@exemplo.com;email;bureau;10000054704;0;2026-09-17
C0000547;cliente547_1@exemplo.com;email;cadastro;10000054704;0;2026-09-17
C0000548;(11) 95210-6611;telefone;bureau;;1;2026-09-17
C0000548;cliente548_0@exemplo.com;email;enriquecimento;10000054887;0;2026-09-17
C0000549;11969330327;telefone;bureau;;1;2026-09-17
C0000549;11926638464;telefone;cadastro;10000054968;0;2026-09-17
